execution_id,case_id,condition,source_round,sender,receiver,source_n,target_n,equivalent_n,equivalent_rate,weaken_n,weaken_rate,strengthen_n,strengthen_rate,related_n,related_rate,screened_equivalent_n,screened_equivalent_rate,screened_weaken_n,screened_weaken_rate,screened_strengthen_n,screened_strengthen_rate,screened_related_n,screened_related_rate
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-55,full-specialist,2,C,B,41,36,9,0.25,7,0.19444444444444445,6,0.16666666666666666,18,0.5,2,0.05555555555555555,2,0.05555555555555555,2,0.05555555555555555,6,0.16666666666666666
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-55,split-generic,1,A,B,23,34,1,0.029411764705882353,1,0.029411764705882353,2,0.058823529411764705,4,0.11764705882352941,1,0.029411764705882353,1,0.029411764705882353,1,0.029411764705882353,3,0.08823529411764706
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-55,split-generic,1,A,C,23,35,3,0.08571428571428572,1,0.02857142857142857,6,0.17142857142857143,8,0.22857142857142856,3,0.08571428571428572,1,0.02857142857142857,6,0.17142857142857143,8,0.22857142857142856
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-55,split-generic,1,B,A,33,29,0,0.0,2,0.06896551724137931,1,0.034482758620689655,3,0.10344827586206896,0,0.0,2,0.06896551724137931,1,0.034482758620689655,3,0.10344827586206896
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-55,split-generic,1,B,C,33,35,2,0.05714285714285714,2,0.05714285714285714,3,0.08571428571428572,6,0.17142857142857143,2,0.05714285714285714,2,0.05714285714285714,3,0.08571428571428572,6,0.17142857142857143
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-55,split-generic,1,C,A,7,29,0,0.0,1,0.034482758620689655,0,0.0,1,0.034482758620689655,0,0.0,1,0.034482758620689655,0,0.0,1,0.034482758620689655
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-55,split-generic,1,C,B,7,34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-55,split-generic,2,A,B,29,29,6,0.20689655172413793,7,0.2413793103448276,6,0.20689655172413793,11,0.3793103448275862,4,0.13793103448275862,4,0.13793103448275862,6,0.20689655172413793,9,0.3103448275862069
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-55,split-generic,2,A,C,29,28,7,0.25,8,0.2857142857142857,2,0.07142857142857142,12,0.42857142857142855,2,0.07142857142857142,4,0.14285714285714285,0,0.0,4,0.14285714285714285
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-55,split-generic,2,B,A,34,26,2,0.07692307692307693,4,0.15384615384615385,7,0.2692307692307692,11,0.4230769230769231,1,0.038461538461538464,4,0.15384615384615385,5,0.19230769230769232,8,0.3076923076923077
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-55,split-generic,2,B,C,34,28,8,0.2857142857142857,4,0.14285714285714285,9,0.32142857142857145,17,0.6071428571428571,5,0.17857142857142858,2,0.07142857142857142,6,0.21428571428571427,12,0.42857142857142855
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-55,split-generic,2,C,A,35,26,4,0.15384615384615385,4,0.15384615384615385,3,0.11538461538461539,9,0.34615384615384615,0,0.0,2,0.07692307692307693,1,0.038461538461538464,3,0.11538461538461539
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-55,split-generic,2,C,B,35,29,5,0.1724137931034483,7,0.2413793103448276,1,0.034482758620689655,11,0.3793103448275862,3,0.10344827586206896,5,0.1724137931034483,1,0.034482758620689655,7,0.2413793103448276
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,1,A,B,40,34,0,0.0,0,0.0,3,0.08823529411764706,3,0.08823529411764706,0,0.0,0,0.0,3,0.08823529411764706,3,0.08823529411764706
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,1,A,C,40,20,0,0.0,0,0.0,2,0.1,2,0.1,0,0.0,0,0.0,2,0.1,2,0.1
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,1,B,A,38,23,2,0.08695652173913043,2,0.08695652173913043,0,0.0,3,0.13043478260869565,0,0.0,1,0.043478260869565216,0,0.0,1,0.043478260869565216
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,1,B,C,38,20,3,0.15,4,0.2,3,0.15,7,0.35,3,0.15,4,0.2,3,0.15,7,0.35
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,1,C,A,0,23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,1,C,B,0,34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,2,A,B,23,48,3,0.0625,2,0.041666666666666664,2,0.041666666666666664,6,0.125,1,0.020833333333333332,2,0.041666666666666664,0,0.0,3,0.0625
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,2,A,C,23,33,1,0.030303030303030304,1,0.030303030303030304,1,0.030303030303030304,3,0.09090909090909091,0,0.0,1,0.030303030303030304,1,0.030303030303030304,2,0.06060606060606061
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,2,B,A,34,34,4,0.11764705882352941,7,0.20588235294117646,4,0.11764705882352941,11,0.3235294117647059,3,0.08823529411764706,7,0.20588235294117646,3,0.08823529411764706,10,0.29411764705882354
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,2,B,C,34,33,9,0.2727272727272727,9,0.2727272727272727,4,0.12121212121212122,16,0.48484848484848486,7,0.21212121212121213,7,0.21212121212121213,2,0.06060606060606061,13,0.3939393939393939
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,2,C,A,20,34,2,0.058823529411764705,1,0.029411764705882353,2,0.058823529411764705,4,0.11764705882352941,1,0.029411764705882353,1,0.029411764705882353,1,0.029411764705882353,3,0.08823529411764706
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,2,C,B,20,48,6,0.125,10,0.20833333333333334,5,0.10416666666666667,16,0.3333333333333333,5,0.10416666666666667,6,0.125,2,0.041666666666666664,10,0.20833333333333334
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,1,A,B,44,24,6,0.25,2,0.08333333333333333,7,0.2916666666666667,13,0.5416666666666666,4,0.16666666666666666,1,0.041666666666666664,3,0.125,8,0.3333333333333333
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,1,A,C,44,34,4,0.11764705882352941,2,0.058823529411764705,8,0.23529411764705882,12,0.35294117647058826,2,0.058823529411764705,2,0.058823529411764705,5,0.14705882352941177,8,0.23529411764705882
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,1,B,A,36,33,5,0.15151515151515152,1,0.030303030303030304,5,0.15151515151515152,9,0.2727272727272727,1,0.030303030303030304,1,0.030303030303030304,3,0.09090909090909091,4,0.12121212121212122
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,1,B,C,36,34,5,0.14705882352941177,3,0.08823529411764706,9,0.2647058823529412,15,0.4411764705882353,2,0.058823529411764705,2,0.058823529411764705,5,0.14705882352941177,9,0.2647058823529412
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,1,C,A,28,33,3,0.09090909090909091,2,0.06060606060606061,4,0.12121212121212122,8,0.24242424242424243,1,0.030303030303030304,2,0.06060606060606061,2,0.06060606060606061,5,0.15151515151515152
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,1,C,B,28,24,3,0.125,4,0.16666666666666666,5,0.20833333333333334,10,0.4166666666666667,1,0.041666666666666664,1,0.041666666666666664,3,0.125,5,0.20833333333333334
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,2,A,B,33,32,9,0.28125,8,0.25,6,0.1875,17,0.53125,5,0.15625,4,0.125,3,0.09375,9,0.28125
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,2,A,C,33,44,5,0.11363636363636363,8,0.18181818181818182,3,0.06818181818181818,14,0.3181818181818182,2,0.045454545454545456,2,0.045454545454545456,1,0.022727272727272728,4,0.09090909090909091
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,2,B,A,24,29,5,0.1724137931034483,2,0.06896551724137931,3,0.10344827586206896,9,0.3103448275862069,1,0.034482758620689655,0,0.0,0,0.0,1,0.034482758620689655
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,2,B,C,24,44,6,0.13636363636363635,7,0.1590909090909091,6,0.13636363636363635,18,0.4090909090909091,2,0.045454545454545456,2,0.045454545454545456,4,0.09090909090909091,8,0.18181818181818182
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,2,C,A,34,29,6,0.20689655172413793,4,0.13793103448275862,3,0.10344827586206896,11,0.3793103448275862,4,0.13793103448275862,2,0.06896551724137931,2,0.06896551724137931,7,0.2413793103448276
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,2,C,B,34,32,2,0.0625,13,0.40625,7,0.21875,16,0.5,1,0.03125,7,0.21875,5,0.15625,11,0.34375
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,1,A,B,28,49,3,0.061224489795918366,3,0.061224489795918366,8,0.16326530612244897,12,0.24489795918367346,1,0.02040816326530612,2,0.04081632653061224,6,0.12244897959183673,8,0.16326530612244897
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,1,A,C,28,34,4,0.11764705882352941,4,0.11764705882352941,2,0.058823529411764705,9,0.2647058823529412,3,0.08823529411764706,3,0.08823529411764706,2,0.058823529411764705,8,0.23529411764705882
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,1,B,A,30,36,5,0.1388888888888889,4,0.1111111111111111,7,0.19444444444444445,14,0.3888888888888889,4,0.1111111111111111,1,0.027777777777777776,6,0.16666666666666666,10,0.2777777777777778
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,1,B,C,30,34,3,0.08823529411764706,4,0.11764705882352941,2,0.058823529411764705,9,0.2647058823529412,2,0.058823529411764705,3,0.08823529411764706,1,0.029411764705882353,6,0.17647058823529413
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,1,C,A,32,36,4,0.1111111111111111,5,0.1388888888888889,2,0.05555555555555555,11,0.3055555555555556,1,0.027777777777777776,3,0.08333333333333333,0,0.0,4,0.1111111111111111
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,1,C,B,32,49,7,0.14285714285714285,1,0.02040816326530612,10,0.20408163265306123,17,0.3469387755102041,4,0.08163265306122448,1,0.02040816326530612,8,0.16326530612244897,13,0.2653061224489796
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,2,A,B,36,36,6,0.16666666666666666,0,0.0,7,0.19444444444444445,13,0.3611111111111111,3,0.08333333333333333,0,0.0,1,0.027777777777777776,4,0.1111111111111111
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,2,A,C,36,23,6,0.2608695652173913,3,0.13043478260869565,5,0.21739130434782608,12,0.5217391304347826,2,0.08695652173913043,1,0.043478260869565216,2,0.08695652173913043,5,0.21739130434782608
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,2,B,A,49,38,6,0.15789473684210525,7,0.18421052631578946,13,0.34210526315789475,23,0.6052631578947368,5,0.13157894736842105,4,0.10526315789473684,8,0.21052631578947367,15,0.39473684210526316
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,2,B,C,49,23,4,0.17391304347826086,0,0.0,2,0.08695652173913043,6,0.2608695652173913,1,0.043478260869565216,0,0.0,0,0.0,1,0.043478260869565216
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,2,C,A,34,38,6,0.15789473684210525,4,0.10526315789473684,7,0.18421052631578946,16,0.42105263157894735,5,0.13157894736842105,4,0.10526315789473684,5,0.13157894736842105,13,0.34210526315789475
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,2,C,B,34,36,6,0.16666666666666666,3,0.08333333333333333,8,0.2222222222222222,15,0.4166666666666667,2,0.05555555555555555,1,0.027777777777777776,3,0.08333333333333333,6,0.16666666666666666
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-8,split-generic,1,A,B,26,37,2,0.05405405405405406,1,0.02702702702702703,3,0.08108108108108109,6,0.16216216216216217,2,0.05405405405405406,1,0.02702702702702703,2,0.05405405405405406,5,0.13513513513513514
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-8,split-generic,1,A,C,26,34,1,0.029411764705882353,2,0.058823529411764705,3,0.08823529411764706,6,0.17647058823529413,1,0.029411764705882353,2,0.058823529411764705,3,0.08823529411764706,6,0.17647058823529413
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-8,split-generic,1,B,A,27,30,0,0.0,0,0.0,2,0.06666666666666667,2,0.06666666666666667,0,0.0,0,0.0,2,0.06666666666666667,2,0.06666666666666667
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-8,split-generic,1,B,C,27,34,0,0.0,0,0.0,1,0.029411764705882353,1,0.029411764705882353,0,0.0,0,0.0,1,0.029411764705882353,1,0.029411764705882353
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-8,split-generic,1,C,A,19,30,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-8,split-generic,1,C,B,19,37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-8,split-generic,2,A,B,30,29,6,0.20689655172413793,11,0.3793103448275862,6,0.20689655172413793,18,0.6206896551724138,5,0.1724137931034483,6,0.20689655172413793,4,0.13793103448275862,13,0.4482758620689655
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-8,split-generic,2,A,C,30,36,6,0.16666666666666666,6,0.16666666666666666,5,0.1388888888888889,13,0.3611111111111111,3,0.08333333333333333,1,0.027777777777777776,1,0.027777777777777776,5,0.1388888888888889
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-8,split-generic,2,B,A,37,46,10,0.21739130434782608,9,0.1956521739130435,9,0.1956521739130435,25,0.5434782608695652,4,0.08695652173913043,7,0.15217391304347827,8,0.17391304347826086,18,0.391304347826087
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-8,split-generic,2,B,C,37,36,6,0.16666666666666666,5,0.1388888888888889,3,0.08333333333333333,13,0.3611111111111111,3,0.08333333333333333,5,0.1388888888888889,2,0.05555555555555555,10,0.2777777777777778
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-8,split-generic,2,C,A,34,46,8,0.17391304347826086,9,0.1956521739130435,12,0.2608695652173913,22,0.4782608695652174,3,0.06521739130434782,4,0.08695652173913043,7,0.15217391304347827,12,0.2608695652173913
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-8,split-generic,2,C,B,34,29,5,0.1724137931034483,5,0.1724137931034483,2,0.06896551724137931,10,0.3448275862068966,1,0.034482758620689655,4,0.13793103448275862,2,0.06896551724137931,6,0.20689655172413793
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,1,A,B,26,38,1,0.02631578947368421,4,0.10526315789473684,0,0.0,5,0.13157894736842105,1,0.02631578947368421,4,0.10526315789473684,0,0.0,5,0.13157894736842105
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,1,A,C,26,31,3,0.0967741935483871,2,0.06451612903225806,4,0.12903225806451613,8,0.25806451612903225,3,0.0967741935483871,2,0.06451612903225806,4,0.12903225806451613,8,0.25806451612903225
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,1,B,A,21,38,1,0.02631578947368421,0,0.0,2,0.05263157894736842,2,0.05263157894736842,0,0.0,0,0.0,0,0.0,0,0.0
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,1,B,C,21,31,1,0.03225806451612903,1,0.03225806451612903,2,0.06451612903225806,3,0.0967741935483871,1,0.03225806451612903,1,0.03225806451612903,2,0.06451612903225806,3,0.0967741935483871
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,1,C,A,0,38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,1,C,B,0,38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,2,A,B,38,32,3,0.09375,5,0.15625,1,0.03125,8,0.25,2,0.0625,4,0.125,0,0.0,6,0.1875
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,2,A,C,38,35,4,0.11428571428571428,3,0.08571428571428572,1,0.02857142857142857,7,0.2,2,0.05714285714285714,0,0.0,0,0.0,2,0.05714285714285714
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,2,B,A,38,34,6,0.17647058823529413,5,0.14705882352941177,9,0.2647058823529412,19,0.5588235294117647,4,0.11764705882352941,3,0.08823529411764706,7,0.20588235294117646,13,0.38235294117647056
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,2,B,C,38,35,7,0.2,4,0.11428571428571428,7,0.2,17,0.4857142857142857,6,0.17142857142857143,3,0.08571428571428572,4,0.11428571428571428,13,0.37142857142857144
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,2,C,A,31,34,5,0.14705882352941177,5,0.14705882352941177,6,0.17647058823529413,13,0.38235294117647056,2,0.058823529411764705,4,0.11764705882352941,6,0.17647058823529413,10,0.29411764705882354
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,2,C,B,31,32,1,0.03125,4,0.125,3,0.09375,8,0.25,0,0.0,3,0.09375,2,0.0625,5,0.15625
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,1,A,B,36,40,4,0.1,4,0.1,8,0.2,15,0.375,2,0.05,2,0.05,5,0.125,9,0.225
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,1,A,C,36,44,5,0.11363636363636363,3,0.06818181818181818,7,0.1590909090909091,14,0.3181818181818182,3,0.06818181818181818,3,0.06818181818181818,4,0.09090909090909091,9,0.20454545454545456
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,1,B,A,33,47,9,0.19148936170212766,10,0.2127659574468085,4,0.0851063829787234,17,0.3617021276595745,4,0.0851063829787234,8,0.1702127659574468,1,0.02127659574468085,12,0.2553191489361702
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,1,B,C,33,44,3,0.06818181818181818,6,0.13636363636363635,4,0.09090909090909091,12,0.2727272727272727,2,0.045454545454545456,6,0.13636363636363635,3,0.06818181818181818,10,0.22727272727272727
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,1,C,A,17,47,2,0.0425531914893617,14,0.2978723404255319,0,0.0,15,0.3191489361702128,0,0.0,9,0.19148936170212766,0,0.0,9,0.19148936170212766
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,1,C,B,17,40,3,0.075,8,0.2,1,0.025,12,0.3,1,0.025,7,0.175,1,0.025,9,0.225
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,2,A,B,47,39,7,0.1794871794871795,5,0.1282051282051282,12,0.3076923076923077,20,0.5128205128205128,4,0.10256410256410256,3,0.07692307692307693,5,0.1282051282051282,10,0.2564102564102564
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,2,A,C,47,47,11,0.23404255319148937,4,0.0851063829787234,13,0.2765957446808511,22,0.46808510638297873,4,0.0851063829787234,1,0.02127659574468085,5,0.10638297872340426,9,0.19148936170212766
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,2,B,A,40,45,6,0.13333333333333333,14,0.3111111111111111,7,0.15555555555555556,24,0.5333333333333333,2,0.044444444444444446,6,0.13333333333333333,4,0.08888888888888889,12,0.26666666666666666
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,2,B,C,40,47,2,0.0425531914893617,12,0.2553191489361702,8,0.1702127659574468,21,0.44680851063829785,1,0.02127659574468085,5,0.10638297872340426,2,0.0425531914893617,7,0.14893617021276595
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,2,C,A,44,45,11,0.24444444444444444,3,0.06666666666666667,9,0.2,22,0.4888888888888889,7,0.15555555555555556,0,0.0,6,0.13333333333333333,13,0.28888888888888886
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,2,C,B,44,39,3,0.07692307692307693,6,0.15384615384615385,15,0.38461538461538464,22,0.5641025641025641,3,0.07692307692307693,3,0.07692307692307693,11,0.28205128205128205,16,0.41025641025641024
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-9,full-specialist,1,A,B,25,39,3,0.07692307692307693,3,0.07692307692307693,6,0.15384615384615385,10,0.2564102564102564,1,0.02564102564102564,3,0.07692307692307693,5,0.1282051282051282,7,0.1794871794871795
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-9,full-specialist,1,A,C,25,30,5,0.16666666666666666,2,0.06666666666666667,3,0.1,9,0.3,2,0.06666666666666667,0,0.0,3,0.1,4,0.13333333333333333
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-9,full-specialist,1,B,A,28,41,5,0.12195121951219512,8,0.1951219512195122,5,0.12195121951219512,17,0.4146341463414634,3,0.07317073170731707,5,0.12195121951219512,4,0.0975609756097561,12,0.2926829268292683
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-9,full-specialist,1,B,C,28,30,5,0.16666666666666666,7,0.23333333333333334,2,0.06666666666666667,11,0.36666666666666664,1,0.03333333333333333,5,0.16666666666666666,2,0.06666666666666667,6,0.2
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-9,full-specialist,1,C,A,31,41,2,0.04878048780487805,3,0.07317073170731707,13,0.3170731707317073,17,0.4146341463414634,0,0.0,2,0.04878048780487805,11,0.2682926829268293,12,0.2926829268292683
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-9,full-specialist,1,C,B,31,39,7,0.1794871794871795,7,0.1794871794871795,12,0.3076923076923077,22,0.5641025641025641,3,0.07692307692307693,7,0.1794871794871795,7,0.1794871794871795,16,0.41025641025641024
